order_id,customer_id,order_purchase_timestamp,customer_city,customer_state,product_category,price,freight_value,warehouse_processing_days,distance_km,traffic_index,weather_severity,seller_id,shipping_limit_date,delivery_days_actual,order_delivered_customer_date,order_estimated_delivery_date,delivery_status,delivery_speed_km_h,purchase_month,purchase_dow,purchase_hour,is_peak_season,is_weekend,freight_ratio,customer_city_encoded,customer_state_encoded,product_category_encoded,delivery_status_encoded
ORD-00471,CUST-2782,2024-04-03,Chennai,TN,grocery,23724.29,267.84,2,969.562909082484,3.7929879267218745,2.859062903949786,SELLER-534,2024-04-05,8.9,2024-04-11 21:36:00,2024-04-10 20:20:51.176723631,At Risk,4.539152196079044,4,2,0,0,0,0.011289219225560572,2,6,3,0
ORD-00472,CUST-5541,2024-08-25,Jaipur,RJ,fashion,18701.57,204.29,1,65.51936757103417,7.716649382727022,3.667086478922439,SELLER-783,2024-08-28,3.6,2024-08-28 14:24:00,2024-08-28 07:51:44.366790689,At Risk,0.7583260135536362,8,6,0,0,1,0.010923097734696354,5,4,2,0
ORD-00473,CUST-4257,2024-07-22,Ahmedabad,GJ,fashion,5480.69,125.46,2,595.5158573100205,5.179071606402861,6.217171852038426,SELLER-707,2024-07-25,6.5,2024-07-28 12:00:00,2024-07-27 23:27:42.850357928,At Risk,3.8174093417309005,7,0,0,0,0,0.022887102335228733,0,1,2,0
ORD-00474,CUST-7213,2024-08-05,Jaipur,RJ,health_beauty,15826.77,301.46,2,859.7263461019776,7.043860785173763,0.6492362297984111,SELLER-917,2024-08-09,7.6,2024-08-12 14:24:00,2024-08-12 07:10:01.781516055,At Risk,4.713411985208211,8,0,0,0,0,0.019046271205608874,5,4,4,0
ORD-00475,CUST-5869,2024-12-06,Lucknow,UP,electronics,33354.85,183.02,2,485.93350328562536,8.903987890805519,5.301935545004733,SELLER-472,2024-12-08,7.0,2024-12-13 00:00:00,2024-12-11 10:18:43.273419387,At Risk,2.892461329081103,12,4,0,1,0,0.005486893603370923,7,7,1,0
ORD-00476,CUST-2561,2024-02-08,Jaipur,RJ,fashion,33456.33,87.86,3,12.933093354792843,9.158906347367031,9.014645761447072,SELLER-372,2024-02-10,6.3,2024-02-14 07:12:00,2024-02-11 01:33:07.096329273,Delayed,0.08553633171159289,2,3,0,0,0,0.0026260314256995403,5,4,2,1
ORD-00477,CUST-5006,2024-04-09,Pune,MH,health_beauty,14668.1,149.64,3,250.37348482801244,2.7771563924057263,7.054326956974029,SELLER-996,2024-04-11,6.6,2024-04-15 14:24:00,2024-04-13 06:02:41.345445704,Delayed,1.5806406870455332,4,1,0,0,0,0.010201034828312574,9,3,4,1
ORD-00478,CUST-4981,2024-10-15,Hyderabad,TG,fashion,23275.08,280.12,2,330.5312859112865,1.878899502725141,7.9707680656275635,SELLER-790,2024-10-19,5.4,2024-10-20 09:36:00,2024-10-19 15:39:49.515513672,At Risk,2.550395724624124,10,1,0,1,0,0.01203467250499225,4,5,2,0
ORD-00479,CUST-6682,2024-09-10,Chennai,TN,home_decor,10075.64,269.65,1,966.3345496118878,2.612873603368379,6.816756483590734,SELLER-675,2024-09-13,8.0,2024-09-18 00:00:00,2024-09-17 19:57:36.525432332,At Risk,5.032992445895249,9,1,0,0,0,0.02675991203417012,2,6,5,0
ORD-00480,CUST-6782,2024-08-09,Mumbai,MH,fashion,10913.42,132.87,3,912.6555490203124,7.5137177053550275,2.0658911217259224,SELLER-608,2024-08-13,10.1,2024-08-19 02:24:00,2024-08-16 13:31:07.197176778,Delayed,3.765080647773566,8,4,0,0,0,0.012173803097187024,8,3,2,1
ORD-00481,CUST-1943,2024-12-22,Mumbai,MH,grocery,1640.83,236.84,0,949.678800056554,3.7005803604616014,1.1048382006601865,SELLER-231,2024-12-25,4.8,2024-12-26 19:12:00,2024-12-29 17:57:41.241624433,On-Time,8.243739583824254,12,6,0,1,1,0.1442536681629645,8,3,3,2
ORD-00482,CUST-5550,2024-01-23,Bangalore,KA,books,44888.95,342.55,3,827.5008730407986,1.7338928084132976,8.294906730049089,SELLER-954,2024-01-27,9.4,2024-02-01 09:36:00,2024-01-30 03:18:00.377153625,Delayed,3.668000323762405,1,1,0,0,0,0.007630883972915987,1,2,0,1
ORD-00483,CUST-1600,2024-09-06,Ahmedabad,GJ,books,10929.98,213.13,0,358.1312567727653,0.9838549250696926,6.955044360155283,SELLER-883,2024-09-09,3.1,2024-09-09 02:24:00,2024-09-10 18:58:32.702925832,On-Time,4.813592160924265,9,4,0,0,0,0.019497794342318804,0,1,0,2
ORD-00484,CUST-7376,2024-01-10,Delhi,DL,fashion,11762.93,225.97,3,906.8176578752384,3.2731318882968785,5.750615588163682,SELLER-418,2024-01-12,9.7,2024-01-19 16:48:00,2024-01-17 12:49:05.228202103,Delayed,3.8952648534159726,1,2,0,0,0,0.01920871681487394,3,0,2,1
ORD-00485,CUST-2524,2024-09-02,Hyderabad,TG,sports,14340.27,260.98,2,981.8676608776784,1.3613644035051131,1.89282864968246,SELLER-943,2024-09-04,7.6,2024-09-09 14:24:00,2024-09-09 21:49:26.829499157,On-Time,5.383046386390782,9,0,0,0,0,0.018197830457135248,4,5,6,2
ORD-00486,CUST-4766,2024-11-20,Delhi,DL,home_decor,6806.7,73.13,3,356.5705991522034,1.5637361253330695,6.033449653117534,SELLER-952,2024-11-22,6.9,2024-11-26 21:36:00,2024-11-24 18:47:18.498833750,Delayed,2.153204101160648,11,2,0,1,0,0.0107422477488726,3,0,5,1
ORD-00487,CUST-1250,2024-04-09,Chennai,TN,electronics,32143.51,100.14,2,267.9504063265844,6.838839734462701,0.3132178522215978,SELLER-720,2024-04-13,5.9,2024-04-14 21:36:00,2024-04-13 08:09:14.575533082,At Risk,1.8923051294250308,4,1,0,0,0,0.003115306470685041,2,6,1,0
ORD-00488,CUST-1078,2024-10-16,Jaipur,RJ,fashion,4219.58,61.1,2,551.4471298543991,0.1973209566840528,1.1883913439395943,SELLER-884,2024-10-20,5.5,2024-10-21 12:00:00,2024-10-21 18:10:25.160097100,On-Time,4.177629771624236,10,2,0,1,0,0.014476683299451735,5,4,2,2
ORD-00489,CUST-4123,2024-06-28,Mumbai,MH,electronics,7143.02,50.0,3,195.28067067294072,1.17553261625438,3.118901498044245,SELLER-267,2024-07-02,5.1,2024-07-03 02:24:00,2024-07-01 23:26:01.249730710,At Risk,1.5954303159553982,6,4,0,0,0,0.006998860585496681,8,3,1,0
ORD-00490,CUST-8064,2024-08-10,Chennai,TN,home_decor,32415.46,313.17,0,42.29797919231641,8.443654912130965,4.437382774111644,SELLER-496,2024-08-12,2.5,2024-08-12 12:00:00,2024-08-13 05:04:32.727011082,On-Time,0.7049663198719401,8,5,0,0,1,0.009660832799139697,2,6,5,2
ORD-00491,CUST-9417,2024-09-06,Jaipur,RJ,fashion,17313.2,104.52,0,946.372859404711,8.449140850182532,1.2056449582200035,SELLER-279,2024-09-09,6.9,2024-09-12 21:36:00,2024-09-13 17:33:53.075262839,On-Time,5.714811952926998,9,4,0,0,0,0.006036663547839345,5,4,2,2
ORD-00492,CUST-2209,2024-05-26,Mumbai,MH,sports,35543.42,258.95,3,926.4832261170052,3.2924347876357696,1.199401838575358,SELLER-157,2024-05-28,8.6,2024-06-03 14:24:00,2024-06-02 15:10:40.753682544,At Risk,4.488775320334328,5,6,0,0,1,0.007285250399359449,8,3,6,0
ORD-00493,CUST-6153,2024-04-05,Jaipur,RJ,health_beauty,28092.52,294.11,2,171.02731522449983,0.8795300836872899,7.258936605836355,SELLER-579,2024-04-07,4.8,2024-04-09 19:12:00,2024-04-08 20:31:23.800176984,At Risk,1.4846121113237833,4,4,0,0,0,0.010468962237555137,5,4,4,0
ORD-00494,CUST-5898,2024-09-13,Ahmedabad,GJ,sports,13173.05,120.74,0,413.6628444604223,7.049703338072058,5.697194065334856,SELLER-690,2024-09-16,4.3,2024-09-17 07:12:00,2024-09-18 01:38:22.348806901,On-Time,4.0083608959343255,9,4,0,0,0,0.009164987228680626,0,1,6,2
ORD-00495,CUST-3178,2024-11-20,Hyderabad,TG,grocery,32715.98,215.14,1,832.7259501399587,3.601316877738744,5.33741980777665,SELLER-559,2024-11-23,7.1,2024-11-27 02:24:00,2024-11-27 03:55:37.610460462,On-Time,4.886889378755627,11,2,0,1,0,0.006575790308274174,4,5,3,2
ORD-00496,CUST-8610,2024-01-04,Lucknow,UP,sports,6255.55,201.97,2,664.3902958326445,0.4546462720492583,4.524344951175499,SELLER-160,2024-01-07,7.2,2024-01-11 04:48:00,2024-01-10 07:43:36.607799700,At Risk,3.844851249031507,1,3,0,0,0,0.032281369125156834,7,7,6,0
ORD-00497,CUST-9895,2024-01-16,Chennai,TN,health_beauty,27052.31,159.15,3,400.8396340790068,1.5782698129979855,9.76543106344564,SELLER-468,2024-01-19,7.9,2024-01-23 21:36:00,2024-01-21 00:06:02.721922128,Delayed,2.114133091134002,1,1,0,0,0,0.005882829125160655,2,6,4,1
ORD-00498,CUST-3544,2024-10-06,Chennai,TN,grocery,22138.83,305.47,2,746.7292872109908,1.372148119640243,0.4980028289437677,SELLER-220,2024-10-08,6.2,2024-10-12 04:48:00,2024-10-12 17:36:27.052075152,On-Time,5.018341983944831,10,6,0,1,1,0.013797305580033812,2,6,3,2
ORD-00499,CUST-6522,2024-12-01,Kolkata,WB,health_beauty,13759.74,124.85,1,898.0769143280891,5.891163438276622,1.8062717616157744,SELLER-818,2024-12-05,7.5,2024-12-08 12:00:00,2024-12-08 11:46:09.226989730,At Risk,4.989316190711606,12,6,0,1,1,0.009072913229957109,6,8,4,0
ORD-00500,CUST-3370,2024-09-03,Pune,MH,books,30398.25,235.17,1,926.8967472206092,8.981175836035613,6.475077574012373,SELLER-645,2024-09-05,10.1,2024-09-13 02:24:00,2024-09-10 15:13:39.394799299,Delayed,3.8238314654315566,9,1,0,0,0,0.0077360461195588705,9,3,0,1
ORD-00501,CUST-4281,2024-09-14,Ahmedabad,GJ,health_beauty,43631.01,246.31,0,385.0611158029672,7.930720333234574,1.3636565385124133,SELLER-681,2024-09-17,4.7,2024-09-18 16:48:00,2024-09-18 22:12:26.402026878,On-Time,3.41366237413978,9,5,0,0,1,0.005645167389721445,0,1,4,2
ORD-00502,CUST-5710,2024-06-08,Ahmedabad,GJ,fashion,49945.78,276.89,1,181.8250732720907,5.4651604501723,5.893809380091738,SELLER-116,2024-06-12,4.0,2024-06-12 00:00:00,2024-06-11 21:49:08.431653547,At Risk,1.8940111799176114,6,5,0,0,1,0.005543700715041089,0,1,2,0
ORD-00503,CUST-1328,2024-12-05,Delhi,DL,electronics,30584.26,160.42,2,913.7104696120354,4.221551649274801,5.6776122548108,SELLER-595,2024-12-09,8.9,2024-12-13 21:36:00,2024-12-12 13:38:42.922872401,At Risk,4.27767073788406,12,3,0,1,0,0.005245010178105401,3,0,1,0
ORD-00504,CUST-6579,2024-05-31,Jaipur,RJ,books,20532.94,354.29,0,101.62989140241798,6.186767090688649,9.71005183639642,SELLER-596,2024-06-02,3.6,2024-06-03 14:24:00,2024-06-03 12:11:44.113085845,At Risk,1.1762718912316896,5,4,0,0,0,0.01725387334335252,5,4,0,0
ORD-00505,CUST-5228,2024-06-26,Pune,MH,books,11647.75,190.18,1,724.471507315882,4.438127409800808,8.833864870490224,SELLER-604,2024-06-28,7.6,2024-07-03 14:24:00,2024-07-02 14:56:11.691160460,At Risk,3.9718832637932135,6,2,0,0,0,0.01632621525914798,9,3,0,0
ORD-00506,CUST-7794,2024-06-11,Hyderabad,TG,electronics,13226.26,100.12,0,149.09234171219362,2.460991225763159,9.455533437674523,SELLER-631,2024-06-13,3.2,2024-06-14 04:48:00,2024-06-14 17:53:27.891619670,On-Time,1.941306532710854,6,1,0,0,0,0.007569216905088431,4,5,1,2
ORD-00507,CUST-1120,2024-02-02,Hyderabad,TG,books,24233.02,85.64,0,395.4929861210152,6.791974553522796,1.136023694739796,SELLER-414,2024-02-06,3.7,2024-02-05 16:48:00,2024-02-06 23:27:32.970004280,On-Time,4.4537498437051255,2,4,0,0,0,0.0035338751061524255,4,5,0,2
ORD-00508,CUST-7749,2024-06-27,Ahmedabad,GJ,health_beauty,18680.25,128.81,3,417.44018907957707,8.73243945741321,8.681484372541888,SELLER-168,2024-07-01,7.9,2024-07-04 21:36:00,2024-07-02 02:05:34.161682378,Delayed,2.201688760968233,6,3,0,0,0,0.006895148879223821,0,1,4,1
ORD-00509,CUST-1964,2024-04-10,Hyderabad,TG,sports,45733.82,273.27,0,167.17033596096255,3.728703306808605,1.2909066172830597,SELLER-826,2024-04-14,3.0,2024-04-13 00:00:00,2024-04-13 20:03:37.585135134,On-Time,2.3218102216800354,4,2,0,0,0,0.005975097310976625,4,5,6,2
ORD-00510,CUST-5224,2024-09-24,Kolkata,WB,home_decor,18730.63,128.58,0,923.4546196665458,8.41538467691337,6.329321785439889,SELLER-260,2024-09-27,7.6,2024-10-01 14:24:00,2024-10-01 14:48:52.395695945,On-Time,5.0627994499262385,9,1,0,0,0,0.0068643252082173315,6,8,5,2
ORD-00511,CUST-4675,2024-11-18,Chennai,TN,health_beauty,18985.51,280.78,1,12.641486329193402,4.310820464834904,7.200781606780023,SELLER-713,2024-11-21,3.7,2024-11-21 16:48:00,2024-11-21 01:31:01.122094214,At Risk,0.14235908028370947,11,0,0,1,0,0.014788394496934929,2,6,4,0
ORD-00512,CUST-6694,2024-03-05,Bangalore,KA,grocery,19484.96,204.64,2,894.8704577844643,4.01335943099426,1.6085349814928585,SELLER-987,2024-03-07,8.7,2024-03-13 16:48:00,2024-03-12 11:23:04.037762886,At Risk,4.285778054523297,3,1,0,0,0,0.010501920357016026,1,2,3,0
ORD-00513,CUST-3076,2024-06-16,Lucknow,UP,grocery,41912.7,68.37,2,884.9910302407307,0.2832435754702767,6.326593759295397,SELLER-817,2024-06-20,9.0,2024-06-25 00:00:00,2024-06-23 10:11:56.125063999,At Risk,4.097180695558938,6,6,0,0,1,0.001631208888740436,7,7,3,0
ORD-00514,CUST-7865,2024-11-25,Delhi,DL,sports,32714.02,209.12,1,323.7940171610216,6.952789013674103,0.5246049291199406,SELLER-244,2024-11-27,4.9,2024-11-29 21:36:00,2024-11-29 14:51:19.015413560,At Risk,2.7533504860631086,11,0,0,1,0,0.006392170935551927,3,0,6,0
ORD-00515,CUST-6643,2024-02-12,Jaipur,RJ,sports,30901.36,103.43,2,707.2414271804828,8.075025251138229,2.932660857428302,SELLER-668,2024-02-16,8.4,2024-02-20 09:36:00,2024-02-18 12:52:08.296541967,At Risk,3.508141999903188,2,0,0,0,0,0.003346993562951179,5,4,6,0
ORD-00516,CUST-9524,2024-02-13,Lucknow,UP,books,17040.08,273.05,0,260.28082218533234,6.63556919558561,9.211584939341169,SELLER-694,2024-02-15,5.1,2024-02-18 02:24:00,2024-02-17 07:14:01.315184066,At Risk,2.126477305435722,2,1,0,0,0,0.016023045487727303,7,7,0,0
ORD-00517,CUST-6249,2024-10-11,Jaipur,RJ,fashion,40986.26,337.71,3,761.1858266313991,1.513609513919435,1.7173116290186918,SELLER-484,2024-10-14,7.7,2024-10-18 16:48:00,2024-10-17 19:20:32.277104764,At Risk,4.118970923330082,10,4,0,1,0,0.00823938950786171,5,4,2,0
ORD-00518,CUST-2316,2024-01-12,Mumbai,MH,fashion,2399.01,299.11,0,565.508544369866,1.0329346755264313,0.652699924503275,SELLER-368,2024-01-16,3.9,2024-01-15 21:36:00,2024-01-17 19:51:39.691167779,On-Time,6.041757952669508,1,4,0,0,0,0.1246286473806359,8,3,2,2
ORD-00519,CUST-2196,2024-04-04,Lucknow,UP,books,43604.46,263.05,0,307.22319970518174,5.728587516185395,4.436781996554594,SELLER-553,2024-04-07,4.1,2024-04-08 02:24:00,2024-04-08 12:52:00.422272637,On-Time,3.1221869888737985,4,3,0,0,0,0.0060325014344533925,7,7,0,2
ORD-00520,CUST-4170,2024-10-28,Bangalore,KA,books,25881.12,249.64,3,406.23240610127806,4.015162541846019,8.506182085272716,SELLER-798,2024-11-01,7.3,2024-11-04 07:12:00,2024-11-02 00:44:52.399435752,Delayed,2.3186781170164275,10,0,0,1,0,0.00964526862559945,1,2,0,1
ORD-00521,CUST-1355,2024-09-09,Ahmedabad,GJ,electronics,20213.39,107.65,1,692.9898449160195,4.290977834855896,0.7667238196828996,SELLER-617,2024-09-11,5.8,2024-09-14 19:12:00,2024-09-15 11:09:31.613003720,On-Time,4.978375322672554,9,0,0,0,0,0.005325414222244649,0,1,1,2
ORD-00522,CUST-1028,2024-08-29,Kolkata,WB,electronics,25109.78,275.13,0,907.0364751473452,9.678002467430076,3.555353652304085,SELLER-964,2024-09-02,7.1,2024-09-05 02:24:00,2024-09-05 12:50:39.757263650,On-Time,5.322984009080665,8,3,0,0,0,0.010956648897405816,6,8,1,2
ORD-00523,CUST-2013,2024-02-04,Chennai,TN,home_decor,33537.07,312.91,0,139.41925140160188,7.239226711930654,8.997748345593262,SELLER-449,2024-02-07,3.7,2024-02-07 16:48:00,2024-02-07 16:43:49.116605491,At Risk,1.570036614882904,2,6,0,0,1,0.009329994242363977,2,6,5,0
ORD-00524,CUST-3024,2024-08-02,Chennai,TN,home_decor,1131.89,295.47,1,575.6503299724656,4.117877392077567,1.1815554994445432,SELLER-209,2024-08-06,5.5,2024-08-07 12:00:00,2024-08-07 21:04:40.942548102,On-Time,4.360987348276254,8,4,0,0,0,0.2608108465958743,2,6,5,2
ORD-00525,CUST-9490,2024-12-02,Kolkata,WB,home_decor,43641.82,182.8,0,261.1919074625463,0.1909927984171489,3.1066850591194664,SELLER-582,2024-12-04,2.2,2024-12-04 04:48:00,2024-12-06 07:20:34.904023817,On-Time,4.946816429214891,12,0,0,1,0,0.004188546936242892,6,8,5,2
ORD-00526,CUST-6839,2024-03-30,Pune,MH,home_decor,22613.61,161.3,0,803.3585273767046,0.3409569785327027,7.784206115357039,SELLER-506,2024-04-03,6.2,2024-04-05 04:48:00,2024-04-06 00:24:10.883826734,On-Time,5.3989148345208635,3,5,0,0,1,0.007132557227385305,9,3,5,2
ORD-00527,CUST-6791,2024-09-20,Mumbai,MH,sports,17476.84,50.0,2,79.53493281078626,6.848036956458562,5.432109871388043,SELLER-749,2024-09-23,5.0,2024-09-25 00:00:00,2024-09-23 09:32:39.090974256,At Risk,0.6627911067565522,9,4,0,0,0,0.0028607654035052387,8,3,6,0
ORD-00528,CUST-1754,2024-04-02,Jaipur,RJ,sports,7343.16,274.87,1,692.0662322694582,8.37738759517764,8.32333140633583,SELLER-150,2024-04-04,8.4,2024-04-10 09:36:00,2024-04-08 11:02:52.612340406,At Risk,3.432868215622312,4,1,0,0,0,0.03742701684059171,5,4,6,0
ORD-00529,CUST-9961,2024-03-30,Bangalore,KA,electronics,22253.54,129.55,0,183.1965535541195,7.077026295496838,1.115953930487984,SELLER-502,2024-04-02,2.7,2024-04-01 16:48:00,2024-04-02 21:59:00.911135379,On-Time,2.8271073079339426,3,5,0,0,1,0.005821284106523883,1,2,1,2
ORD-00530,CUST-4735,2024-04-24,Hyderabad,TG,fashion,25067.98,180.88,0,600.421564219197,4.058877526047255,9.205541713797228,SELLER-662,2024-04-28,5.5,2024-04-29 12:00:00,2024-04-30 00:03:02.115742694,On-Time,4.548648213781795,4,2,0,0,0,0.007215291567506935,4,5,2,2
ORD-00531,CUST-2238,2024-04-14,Lucknow,UP,books,20480.51,266.81,3,837.3356613207651,0.3113573793056956,9.349117945152088,SELLER-575,2024-04-17,10.0,2024-04-24 00:00:00,2024-04-21 04:28:49.005690568,Delayed,3.488898588836521,4,6,0,0,1,0.013026871553903986,7,7,0,1
ORD-00532,CUST-2906,2024-07-14,Mumbai,MH,grocery,34093.67,291.0,3,757.5298555004628,9.674016302352298,1.5531302014670634,SELLER-186,2024-07-18,7.4,2024-07-21 09:36:00,2024-07-20 18:54:12.897576198,At Risk,4.2653708079981,7,6,0,0,1,0.00853505841235595,8,3,3,0
ORD-00533,CUST-8399,2024-11-09,Lucknow,UP,fashion,21334.38,283.37,3,755.4134588068009,9.863360621580869,0.3387546440675004,SELLER-167,2024-11-11,8.7,2024-11-17 16:48:00,2024-11-15 18:38:58.614204537,At Risk,3.6178805498410007,11,5,0,1,1,0.013281694537430316,7,7,2,0
ORD-00534,CUST-8961,2024-04-23,Bangalore,KA,health_beauty,48090.17,92.08,0,522.6668590650362,5.493645514442687,9.898413819555689,SELLER-695,2024-04-26,5.4,2024-04-28 09:36:00,2024-04-28 14:43:12.083116097,On-Time,4.032923295254908,4,1,0,0,0,0.0019146966064664261,1,2,4,2
ORD-00535,CUST-5601,2024-03-15,Delhi,DL,sports,30164.24,332.18,0,891.8381359312241,0.7067096469510559,4.822515923024245,SELLER-141,2024-03-18,6.4,2024-03-21 09:36:00,2024-03-22 11:01:14.074722287,On-Time,5.806237864135572,3,4,0,0,0,0.011012012501806714,3,0,6,2
ORD-00536,CUST-2460,2024-08-04,Delhi,DL,home_decor,40470.16,99.5,3,592.224146259578,5.409725059144669,5.720754040354313,SELLER-830,2024-08-08,9.0,2024-08-13 00:00:00,2024-08-09 23:04:00.831184138,Delayed,2.741778454905454,8,6,0,0,1,0.0024585408473589586,3,0,5,1
ORD-00537,CUST-8669,2024-10-03,Mumbai,MH,home_decor,5913.12,136.36,2,918.3427888640748,8.923384702208084,6.159047336665763,SELLER-156,2024-10-06,10.2,2024-10-13 04:48:00,2024-10-10 14:12:04.084789282,Delayed,3.7514002813074954,10,3,0,1,0,0.02305668468005384,8,3,5,1
ORD-00538,CUST-2416,2024-09-05,Ahmedabad,GJ,health_beauty,20165.92,294.89,2,551.0572332540934,6.799855101282136,7.896684627805027,SELLER-837,2024-09-08,7.7,2024-09-12 16:48:00,2024-09-10 18:07:36.724765771,At Risk,2.981911435357648,9,3,0,0,0,0.014622460940986527,0,1,4,0
ORD-00539,CUST-8766,2024-06-12,Bangalore,KA,fashion,17173.96,221.09,2,510.9059073898029,7.199892310327243,8.119879690459179,SELLER-295,2024-06-14,6.7,2024-06-18 16:48:00,2024-06-17 13:18:31.351992393,At Risk,3.1772755434689235,6,2,0,0,0,0.012872810184128523,1,2,2,0
ORD-00540,CUST-2428,2024-12-22,Bangalore,KA,home_decor,28689.38,304.22,2,230.12948901821133,0.8496983743224928,1.9392522431977388,SELLER-859,2024-12-26,4.3,2024-12-26 07:12:00,2024-12-26 03:36:55.939255871,At Risk,2.229936909091195,12,6,0,1,1,0.010603554222704615,1,2,5,0
ORD-00541,CUST-5378,2024-07-10,Kolkata,WB,fashion,43125.12,68.39,1,549.338787489903,1.0651163703180144,2.3663674063352658,SELLER-777,2024-07-14,5.0,2024-07-15 00:00:00,2024-07-15 17:55:14.356195636,On-Time,4.577823229082525,7,2,0,0,0,0.001585813887268319,6,8,2,2
ORD-00542,CUST-8529,2024-08-14,Ahmedabad,GJ,books,4377.74,103.48,3,149.178982936408,1.2734877637588526,8.768330289463721,SELLER-161,2024-08-16,6.4,2024-08-20 09:36:00,2024-08-17 17:54:05.320628524,Delayed,0.9712173368255728,8,2,0,0,0,0.02363236912901885,0,1,0,1
ORD-00543,CUST-5474,2024-06-25,Jaipur,RJ,health_beauty,4092.45,50.0,0,870.99329924695,9.043768336609926,8.195176047505864,SELLER-362,2024-06-27,7.5,2024-07-02 12:00:00,2024-07-02 08:31:09.105274678,At Risk,4.838851662483055,6,1,0,0,0,0.01221463557634758,5,4,4,0
ORD-00544,CUST-4071,2024-04-08,Jaipur,RJ,grocery,42590.73,82.58,3,679.1329698212105,5.258496362638133,6.176193815539554,SELLER-211,2024-04-12,8.5,2024-04-16 12:00:00,2024-04-14 09:29:45.442962767,Delayed,3.329083185398091,4,0,0,0,0,0.0019388740490231318,5,4,3,1
ORD-00545,CUST-1555,2024-02-05,Hyderabad,TG,fashion,11036.08,161.29,2,993.6990940080124,7.915750963929912,9.946991591248498,SELLER-864,2024-02-07,9.6,2024-02-14 14:24:00,2024-02-12 23:14:38.008611464,At Risk,4.312930095520888,2,0,0,0,0,0.014613466605297777,4,5,2,0
ORD-00546,CUST-9547,2024-04-05,Chennai,TN,books,33603.29,298.09,0,101.17645351261788,1.1529125988360025,7.351839435513236,SELLER-810,2024-04-07,2.3,2024-04-07 07:12:00,2024-04-08 12:08:28.227917451,On-Time,1.8329067665329328,4,4,0,0,0,0.008870593605756883,2,6,0,2
ORD-00547,CUST-2563,2024-05-31,Delhi,DL,fashion,27372.47,321.18,1,248.266022346834,9.27642705508595,2.158367681302489,SELLER-277,2024-06-02,4.0,2024-06-04 00:00:00,2024-06-04 05:47:30.921653834,On-Time,2.5861043994461874,5,4,0,0,0,0.011733258516366394,3,0,2,2
ORD-00548,CUST-2040,2024-05-30,Jaipur,RJ,fashion,41728.23,120.58,3,878.3870182234779,8.211420914972102,8.466440643326782,SELLER-125,2024-06-03,11.3,2024-06-10 07:12:00,2024-06-06 09:24:23.191872543,Delayed,3.2388901851898146,5,3,0,0,0,0.0028895812359825473,5,4,2,1
ORD-00549,CUST-3686,2024-07-08,Ahmedabad,GJ,home_decor,6691.9,318.68,0,401.3015587712285,2.247641447753561,4.1473263637014,SELLER-509,2024-07-10,3.5,2024-07-11 12:00:00,2024-07-13 00:09:22.273389167,On-Time,4.777399509181292,7,0,0,0,0,0.047614636405743406,0,1,5,2
ORD-00550,CUST-3553,2024-08-11,Bangalore,KA,electronics,6924.26,72.42,0,471.6399600820786,8.741822332939535,0.3615266054128918,SELLER-857,2024-08-14,4.3,2024-08-15 07:12:00,2024-08-16 08:35:48.462755458,On-Time,4.570154651958126,8,6,0,0,1,0.010457369109607437,1,2,1,2
ORD-00551,CUST-2779,2024-02-06,Jaipur,RJ,sports,28062.51,111.39,2,862.0453685137408,2.634427593968093,3.214212778116706,SELLER-630,2024-02-09,8.5,2024-02-14 12:00:00,2024-02-13 07:26:43.599197935,At Risk,4.2257125907536315,2,1,0,0,0,0.003969211264022212,5,4,6,0
ORD-00552,CUST-1075,2024-09-24,Bangalore,KA,fashion,47345.74,324.61,2,526.6049927004527,2.0533987933905653,7.635512340593853,SELLER-876,2024-09-28,7.1,2024-10-01 02:24:00,2024-09-29 15:11:33.356846598,At Risk,3.0904048867397464,9,1,0,0,0,0.006856015852411381,1,2,2,0
ORD-00553,CUST-5326,2024-07-01,Jaipur,RJ,fashion,21042.39,71.82,3,201.54109092022443,2.6424393681221234,9.602062071864731,SELLER-416,2024-07-03,6.2,2024-07-07 04:48:00,2024-07-05 00:11:05.751277535,Delayed,1.3544428153240888,7,0,0,0,0,0.0034129481989356274,5,4,2,1
ORD-00554,CUST-6835,2024-01-13,Delhi,DL,fashion,16683.63,190.03,1,893.1098142556831,9.099550632726093,2.7613641630319385,SELLER-631,2024-01-16,8.3,2024-01-21 07:12:00,2024-01-20 11:10:23.439758453,At Risk,4.483483003291582,1,5,0,0,1,0.011389524370633331,3,0,2,0
ORD-00555,CUST-6057,2024-10-05,Lucknow,UP,electronics,30531.12,213.15,0,40.75103985880315,9.155919855148696,2.4651632440971505,SELLER-205,2024-10-09,2.7,2024-10-07 16:48:00,2024-10-08 04:53:24.449219001,On-Time,0.6288740718951102,10,5,0,1,1,0.006981172614282926,7,7,1,2
ORD-00556,CUST-3349,2024-08-04,Jaipur,RJ,books,46557.21,80.44,2,896.4423049670088,3.289957746879688,5.636165855983001,SELLER-848,2024-08-07,7.6,2024-08-11 14:24:00,2024-08-11 11:34:23.075745744,At Risk,4.914705619336671,8,6,0,0,1,0.0017277296528367392,5,4,0,0
ORD-00557,CUST-3773,2024-12-20,Ahmedabad,GJ,grocery,41927.93,172.51,3,60.01502440561134,7.054341850945512,8.116838996624468,SELLER-917,2024-12-22,6.8,2024-12-26 19:12:00,2024-12-23 07:12:06.490543227,Delayed,0.3677391201324225,12,4,0,1,0,0.004114343008514646,0,1,3,1
